Unit ID,Unit Visit Gkey,Actual Outbound Carrier visit ID,Current Yard Block,Current Slot Position,Move Complete Time
OOLU6015332,3132353,CQN180384,CWIT-4D,Y-CWIT-4D227G.6,05/21/2026 16:11
HLCU6015253,3132346,CQN180384,CWIT-2A,Y-CWIT-2A449C.2,05/21/2026 16:09
HLCU6014552,3132338,CQN180384,CWIT-2A,Y-CWIT-2A995F.5,05/21/2026 16:05
HLCU6015681,3132323,CQN180384,CWIT-4D,Y-CWIT-4D195K.5,05/21/2026 15:59
TRLU6015678,3132314,CQN180384,CWIT-4D,Y-CWIT-4D249J.5,05/21/2026 15:55
OOLU6013223,3132312,CQN180384,CWIT-4D,Y-CWIT-4D109J.5,05/21/2026 15:54
GCXU6013663,3132310,CQN180384,CWIT-4D,Y-CWIT-4D763G.4,05/21/2026 15:53
MSCU6015526,3132306,CQN180384,CWIT-1B,Y-CWIT-1B945K.3,05/21/2026 15:52
TRLU6009422,3132302,CQN180384,CWIT-4D,Y-CWIT-4D819N.1,05/21/2026 15:50
TRLU6011360,3132303,CQN180384,CWIT-4D,Y-CWIT-4D146L.5,05/21/2026 15:50
MAEU6009451,3132295,CQN180384,CWIT-3A,Y-CWIT-3A727E.2,05/21/2026 15:47
CMAU6015617,3132294,CQN180384,CWIT-1B,Y-CWIT-1B865J.4,05/21/2026 15:47
TRLU6009591,3132290,CQN180384,CWIT-3A,Y-CWIT-3A084J.2,05/21/2026 15:45
CMAU6011414,3132291,CQN180384,CWIT-1B,Y-CWIT-1B198L.1,05/21/2026 15:45
OOLU6015676,3132282,CQN180384,CWIT-3A,Y-CWIT-3A311H.5,05/21/2026 15:42
TRLU6012033,3132631,MSC180312,CWIT-4D,Y-CWIT-4D412J.4,05/21/2026 09:14
ONEY6014487,3132625,MSC180312,CWIT-5D,Y-CWIT-5D746B.6,05/21/2026 09:12
GCXU6012017,3132619,MSC180312,CWIT-1B,Y-CWIT-1B065C.2,05/21/2026 09:09
OOLU6014904,3132617,MSC180312,CWIT-4D,Y-CWIT-4D214M.3,05/21/2026 09:08
CMAU6009107,3132605,MSC180312,CWIT-4D,Y-CWIT-4D269G.3,05/21/2026 09:03
HLCU6010625,3132589,MSC180312,CWIT-4D,Y-CWIT-4D288C.1,05/21/2026 08:56
TRLU6015390,3132570,MSC180312,CWIT-1B,Y-CWIT-1B780N.4,05/21/2026 08:48
HLCU6008192,3132550,MSC180312,CWIT-4D,Y-CWIT-4D794B.2,05/21/2026 08:40
MSCU6015712,3132549,MSC180312,CWIT-4D,Y-CWIT-4D424B.6,05/21/2026 08:39
OOLU6012591,3132278,CQN180384,CWIT-3A,Y-CWIT-3A556B.5,05/21/2026 02:37
OOLU6012878,3132277,CQN180384,CWIT-3A,Y-CWIT-3A700J.4,05/21/2026 02:36
TRLU6015674,3132260,CQN180384,CWIT-3A,Y-CWIT-3A464B.1,05/21/2026 02:29
MAEU6013158,3132257,CQN180384,CWIT-2A,Y-CWIT-2A728K.5,05/21/2026 02:28
TRLU6013683,3132253,CQN180384,CWIT-3A,Y-CWIT-3A679A.6,05/21/2026 02:26
GCXU6010298,3132250,CQN180384,CWIT-3A,Y-CWIT-3A834B.5,05/21/2026 02:25
GCXU6015038,3132248,CQN180384,CWIT-3A,Y-CWIT-3A460B.4,05/21/2026 02:24
GCXU6009741,3132234,CQN180384,CWIT-3A,Y-CWIT-3A144G.3,05/21/2026 02:18
OOLU6010200,3132233,CQN180384,CWIT-3A,Y-CWIT-3A168D.6,05/21/2026 02:18
OOLU6015650,3132221,CQN180384,CWIT-2A,Y-CWIT-2A745F.2,05/21/2026 02:13
OOLU6009794,3132220,CQN180384,CWIT-3A,Y-CWIT-3A592D.3,05/21/2026 02:12
MAEU6009526,3132217,CQN180384,CWIT-3A,Y-CWIT-3A441H.1,05/21/2026 02:11
HLCU6015108,3132209,CQN180384,CWIT-3A,Y-CWIT-3A071E.5,05/21/2026 02:08
TRLU6012881,3132202,CQN180384,CWIT-3A,Y-CWIT-3A619M.6,05/21/2026 02:05
OOLU6014677,3132198,CQN180384,CWIT-1B,Y-CWIT-1B987F.4,05/21/2026 02:03
MSCU6014200,3132197,CQN180384,CWIT-1B,Y-CWIT-1B801J.1,05/21/2026 02:02
GCXU6014779,3132194,CQN180384,CWIT-1B,Y-CWIT-1B257A.4,05/21/2026 02:01
TRLU6011273,3132536,MSC180312,CWIT-4D,Y-CWIT-4D072B.2,05/20/2026 14:31
ONEY6015710,3132528,MSC180312,CWIT-3A,Y-CWIT-3A248B.4,05/20/2026 14:27
OOLU6011279,3132525,MSC180312,CWIT-3A,Y-CWIT-3A074D.6,05/20/2026 14:26
GCXU6014190,3132526,MSC180312,CWIT-3A,Y-CWIT-3A628E.1,05/20/2026 14:26
GCXU6011994,3132522,MSC180312,CWIT-3A,Y-CWIT-3A226H.3,05/20/2026 14:24
HLCU6015708,3132515,MSC180312,CWIT-3A,Y-CWIT-3A472B.6,05/20/2026 14:20
OOLU6015706,3132513,MSC180312,CWIT-3A,Y-CWIT-3A641C.1,05/20/2026 14:19
MSCU6015705,3132508,MSC180312,CWIT-3A,Y-CWIT-3A506G.4,05/20/2026 14:17
CMAU6008857,3132499,MSC180312,CWIT-3A,Y-CWIT-3A261B.5,05/20/2026 14:12
MSCU6010101,3132486,MSC180312,CWIT-3A,Y-CWIT-3A645B.3,05/20/2026 14:05
OOLU6015702,3132477,MSC180312,CWIT-3A,Y-CWIT-3A288A.4,05/20/2026 14:01
TRLU6012796,3132193,CQN180384,CWIT-1B,Y-CWIT-1B660B.2,05/20/2026 12:51
MAEU6014511,3132183,CQN180384,CWIT-1B,Y-CWIT-1B957D.1,05/20/2026 12:47
HLCU6015666,3132178,CQN180384,CWIT-1B,Y-CWIT-1B619D.4,05/20/2026 12:45
HLCU6010816,3132171,CQN180384,CWIT-1B,Y-CWIT-1B131H.2,05/20/2026 12:42
HLCU6013741,3132150,CQN180384,CWIT-3A,Y-CWIT-3A666F.6,05/20/2026 12:33
GCXU6015664,3132141,CQN180384,CWIT-1B,Y-CWIT-1B496E.4,05/20/2026 12:29
ONEY6013522,3132131,CQN180384,CWIT-1B,Y-CWIT-1B439C.4,05/20/2026 12:25
CMAU6013428,3132123,CQN180384,CWIT-1B,Y-CWIT-1B063D.1,05/20/2026 12:22
MAEU6013119,3132108,CQN180384,CWIT-5D,Y-CWIT-5D828K.3,05/20/2026 12:15
OOLU6012594,3132079,CQN180384,CWIT-5D,Y-CWIT-5D064E.4,05/19/2026 22:27
HLCU6015062,3132073,CQN180384,CWIT-4D,Y-CWIT-4D921E.4,05/19/2026 22:25
CMAU6015656,3132062,CQN180384,CWIT-5D,Y-CWIT-5D255L.4,05/19/2026 22:20
CMAU6015652,3132039,CQN180384,CWIT-5D,Y-CWIT-5D491C.6,05/19/2026 22:10
MAEU6013700,3132037,CQN180384,CWIT-5D,Y-CWIT-5D418M.6,05/19/2026 22:09
CMAU6012718,3132030,CQN180384,CWIT-4D,Y-CWIT-4D011C.5,05/19/2026 22:07
GCXU6012783,3132027,CQN180384,CWIT-5D,Y-CWIT-5D619M.1,05/19/2026 22:05
TRLU6010700,3132024,CQN180384,CWIT-5D,Y-CWIT-5D303E.6,05/19/2026 22:04
GCXU6015701,3132459,MSC180312,CWIT-3A,Y-CWIT-3A427E.2,05/19/2026 20:12
MAEU6011309,3132454,MSC180312,CWIT-3A,Y-CWIT-3A499F.5,05/19/2026 20:10
OOLU6015700,3132443,MSC180312,CWIT-5D,Y-CWIT-5D093C.6,05/19/2026 20:06
CMAU6011560,3132434,MSC180312,CWIT-5D,Y-CWIT-5D090F.3,05/19/2026 20:03
GCXU6012059,3132430,MSC180312,CWIT-5D,Y-CWIT-5D441N.1,05/19/2026 20:02
OOLU6012944,3132426,MSC180312,CWIT-5D,Y-CWIT-5D652B.2,05/19/2026 20:00
MSCU6008320,3132420,MSC180312,CWIT-5D,Y-CWIT-5D990E.3,05/19/2026 19:58
MAEU6015697,3132412,MSC180312,CWIT-5D,Y-CWIT-5D359A.6,05/19/2026 19:55
ONEY6015693,3132392,MSC180312,CWIT-5D,Y-CWIT-5D303J.4,05/19/2026 19:48
HLCU6012576,3132389,MSC180312,CWIT-5D,Y-CWIT-5D603J.5,05/19/2026 19:47
OOLU6015691,3132388,MSC180312,CWIT-5D,Y-CWIT-5D798N.3,05/19/2026 19:47
GCXU6013116,3132016,CQN180384,CWIT-2A,Y-CWIT-2A620D.5,05/19/2026 08:19
MSCU6008617,3132007,CQN180384,CWIT-1B,Y-CWIT-1B318N.3,05/19/2026 08:15
MAEU6011359,3131979,CQN180384,CWIT-2A,Y-CWIT-2A826G.4,05/19/2026 08:04
