Unit ID,Unit Visit Gkey,Complex Id,Facility Id,Yard Id,Category Id,Equipment Class,Container Length,Equipment type,Freight Kind,Destination,Unit Weight in kg,Verified Gross Mass (Kg),Reefer,OOG Unit,Hazardous Flag,Hazard UN Numbers,IMDG Code,Stow Code 1,Stow Code 2,Stow Code 3,Port of Discharge,Actual Inbound Carrier visit ID,Inbound Service,Actual Outbound Carrier visit ID,Outbound Service,Arrival Mode,Current Position,Visit State,Transit State,Time Out,Time In,Move Complete Time,Ctr From Position,Ctr To Position
MSCU6000065,3000223,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,2962.837866,3139.10974,No,No,Yes,8,9,,,,INMAA,,,CQN180121,VS-PEB-11,TRUCK,Y-PEB-C72631C5,IN_YARD,S40_YARD,12/02/2025 11:32,12/02/2025 03:19,12/02/2025 06:16,Y-PEB-F71830C6,Y-PEB-C72631C5
HLCU6000079,3000224,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,2435.115709,2877.78502,No,No,No,,,,,,NLRTM,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F25283C1,IN_YARD,S40_YARD,12/02/2025 11:12,12/02/2025 06:16,12/02/2025 06:16,V-CQN180121-720517,Y-PEB-F25283C1
OOLU6000022,3000225,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,16378.080176,16797.66127,No,No,No,,,,,,CNNGB,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F84962C2,IN_YARD,S40_YARD,12/02/2025 09:12,12/02/2025 06:17,12/02/2025 06:17,V-CQN180121-826830,Y-PEB-F84962C2
ONEY6000064,3000226,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,24418.600898,,No,No,No,,,,,,JPYOK,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F90857C6,IN_YARD,S40_YARD,12/02/2025 11:32,12/02/2025 06:17,12/02/2025 06:17,V-CQN180121-293929,Y-PEB-F90857C6
OOLU6000021,3000227,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,14777.067591,15252.81056,No,No,No,,,,,,SGSIN,,,CQN180121,VS-PEB-11,TRUCK,Y-PEB-C79056C1,IN_YARD,S40_YARD,12/02/2025 09:07,12/02/2025 05:04,12/02/2025 06:17,Y-PEB-G85317C5,Y-PEB-C79056C1
CMAU6000026,3000228,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,9158.981161,,No,No,No,,,,,,NLRTM,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F86238C3,IN_YARD,S40_YARD,12/02/2025 10:46,12/02/2025 06:18,12/02/2025 06:18,V-CQN180121-889759,Y-PEB-F86238C3
ONEY6000028,3000229,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,MTY,,15572.319482,15995.6214,Yes,No,No,,,,,,USLAX,,,CQN180121,VS-PEB-11,TRUCK,Y-PEB-G92818C2,IN_YARD,S40_YARD,12/02/2025 09:36,12/02/2025 03:31,12/02/2025 06:18,Y-PEB-C47696C6,Y-PEB-G92818C2
MSCU6000067,3000230,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,22912.463326,23356.21024,No,No,No,,,,,,USLAX,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F79879C2,IN_YARD,S40_YARD,12/02/2025 11:38,12/02/2025 06:19,12/02/2025 06:19,V-CQN180121-536770,Y-PEB-F79879C2
CMAU6000049,3000231,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,FCL,,27048.425558,27249.57037,Yes,No,No,,,,,,INMAA,,,CQN180121,VS-PEB-11,TRUCK,Y-PEB-G96280C4,IN_YARD,S40_YARD,12/02/2025 10:09,12/02/2025 04:24,12/02/2025 06:19,Y-PEB-C78199C5,Y-PEB-G96280C4
MSCU6000017,3000232,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,6450.150062,6930.4463,No,No,No,,,,,,USLAX,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F27998C6,IN_YARD,S40_YARD,12/02/2025 13:53,12/02/2025 06:19,12/02/2025 06:19,V-CQN180121-291134,Y-PEB-F27998C6
GCXU6000045,3000233,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,9812.215917,10115.33518,No,No,Yes,6,6.1,,,,KRPUS,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-227391,3DEPARTED,S70_DEPARTED,12/02/2025 08:32,12/02/2025 01:39,12/02/2025 06:20,Y-PEB-G26678C3,V-CQN180121-227391
GCXU6000075,3000234,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,MTL,,18384.367639,18725.62742,Yes,No,No,,,,,,CNSHA,,,CQN180121,VS-PEB-11,TRUCK,Y-PEB-G21571C1,IN_YARD,S40_YARD,12/02/2025 10:05,12/02/2025 05:03,12/02/2025 06:20,Y-PEB-G55253C6,Y-PEB-G21571C1
CMAU6000026,3000235,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,3651.009085,3963.55323,No,No,No,,,,,,USLAX,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-990714,3DEPARTED,S70_DEPARTED,12/02/2025 09:21,12/02/2025 03:34,12/02/2025 06:21,Y-PEB-F12320C5,V-CQN180121-990714
CMAU6000026,3000236,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,13926.739919,14169.17813,No,Yes,No,,,,,,INMAA,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F41567C5,IN_YARD,S40_YARD,12/02/2025 08:58,12/02/2025 06:21,12/02/2025 06:21,V-CQN180121-468422,Y-PEB-F41567C5
MSCU6000068,3000237,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,31110.820196,31564.21317,No,No,Yes,2,3,,,,KRPUS,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-892843,3DEPARTED,S70_DEPARTED,12/02/2025 07:22,12/02/2025 03:51,12/02/2025 06:21,Y-PEB-G44318C5,V-CQN180121-892843
MSCU6000068,3000238,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,10683.894996,11104.15464,No,No,No,,,,,,KRPUS,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F85769C2,IN_YARD,S40_YARD,12/02/2025 08:33,12/02/2025 06:22,12/02/2025 06:22,V-CQN180121-686448,Y-PEB-F85769C2
ONEY6000031,3000239,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,14514.703165,14874.2326,No,No,No,,,,,,USLAX,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F16886C6,IN_YARD,S40_YARD,12/02/2025 10:54,12/02/2025 06:22,12/02/2025 06:22,V-CQN180121-617000,Y-PEB-F16886C6
ONEY6000080,3000240,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,19257.910598,19381.19185,No,No,Yes,6,9,,,,CNSHA,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F26716C3,IN_YARD,S40_YARD,12/02/2025 10:54,12/02/2025 06:22,12/02/2025 06:22,V-CQN180121-474745,Y-PEB-F26716C3
CMAU6000049,3000241,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,17415.994792,17548.45617,No,No,Yes,3,6.1,,,,USLAX,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-480132,3DEPARTED,S70_DEPARTED,12/02/2025 09:07,12/02/2025 05:00,12/02/2025 06:23,Y-PEB-C80199C6,V-CQN180121-480132
MSCU6000005,3000242,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,14359.835135,14483.19825,No,No,No,,,,,,NLRTM,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-987168,3DEPARTED,S70_DEPARTED,12/02/2025 09:02,12/02/2025 03:16,12/02/2025 06:23,Y-PEB-G72898C5,V-CQN180121-987168
TRLU6000081,3000243,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,12446.297372,12558.85366,No,No,No,,,,,,INMAA,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F82648C1,IN_YARD,S40_YARD,12/02/2025 13:36,12/02/2025 06:24,12/02/2025 06:24,V-CQN180121-280572,Y-PEB-F82648C1
MSCU6000082,3000244,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,5906.547572,,No,No,No,,,,,,SGSIN,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F89371C4,IN_YARD,S40_YARD,12/02/2025 08:42,12/02/2025 06:24,12/02/2025 06:24,V-CQN180121-119719,Y-PEB-F89371C4
ONEY6000047,3000245,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,3987.420835,4376.96846,No,No,No,,,,,,NLRTM,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-468609,3DEPARTED,S70_DEPARTED,12/02/2025 07:51,12/02/2025 05:17,12/02/2025 06:24,Y-PEB-G30433C6,V-CQN180121-468609
CMAU6000049,3000246,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,MTL,,24897.320989,25269.43622,Yes,No,No,,,,,,CNNGB,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F20137C5,IN_YARD,S40_YARD,12/02/2025 14:22,12/02/2025 06:25,12/02/2025 06:25,V-CQN180121-860583,Y-PEB-F20137C5
GCXU6000045,3000247,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,14722.75542,14956.16551,No,No,No,,,,,,KRPUS,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F63227C4,IN_YARD,S40_YARD,12/02/2025 13:45,12/02/2025 06:25,12/02/2025 06:25,V-CQN180121-215674,Y-PEB-F63227C4
OOLU6000058,3000248,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,10508.343277,10698.74639,No,No,No,,,,,,JPYOK,,,CQN180121,VS-PEB-11,TRUCK,Y-PEB-C79557C2,IN_YARD,S40_YARD,12/02/2025 10:48,12/02/2025 05:24,12/02/2025 06:26,Y-PEB-C29318C4,Y-PEB-C79557C2
OOLU6000019,3000249,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,14018.728635,14114.50361,No,No,No,,,,,,SGSIN,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-723861,3DEPARTED,S70_DEPARTED,12/02/2025 08:39,12/02/2025 02:03,12/02/2025 06:26,Y-PEB-C30353C2,V-CQN180121-723861
MAEU6000046,3000250,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,30296.751767,30646.75642,No,No,No,,,,,,USLAX,,,CQN180121,VS-PEB-11,TRUCK,Y-PEB-C60173C2,IN_YARD,S40_YARD,12/02/2025 08:07,12/02/2025 04:11,12/02/2025 06:26,Y-PEB-F21025C3,Y-PEB-C60173C2
MAEU6000035,3000251,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,20137.517723,20323.7564,No,No,No,,,,,,KRPUS,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-622084,3DEPARTED,S70_DEPARTED,12/02/2025 08:14,12/02/2025 03:29,12/02/2025 06:27,Y-PEB-C30647C6,V-CQN180121-622084
TRLU6000081,3000252,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,13508.896302,13728.24776,No,Yes,No,,,,,,USLAX,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-241021,3DEPARTED,S70_DEPARTED,12/02/2025 08:37,12/02/2025 04:12,12/02/2025 06:27,Y-PEB-G26872C4,V-CQN180121-241021
ONEY6000047,3000253,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,17200.551463,17473.16247,No,No,No,,,,,,INMAA,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F39151C1,IN_YARD,S40_YARD,12/02/2025 08:39,12/02/2025 06:27,12/02/2025 06:27,V-CQN180121-903702,Y-PEB-F39151C1
OOLU6000019,3000254,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,12354.290826,12562.36199,No,No,No,,,,,,USLAX,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F18698C1,IN_YARD,S40_YARD,12/02/2025 14:33,12/02/2025 06:28,12/02/2025 06:28,V-CQN180121-721314,Y-PEB-F18698C1
ONEY6000011,3000255,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTL,,27901.055654,28356.69008,Yes,No,No,,,,,,CNNGB,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-438083,3DEPARTED,S70_DEPARTED,12/02/2025 09:54,12/02/2025 03:11,12/02/2025 06:28,Y-PEB-C48683C4,V-CQN180121-438083
OOLU6000023,3000256,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,12900.029161,13173.65743,No,No,No,,,,,,NLRTM,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-701380,3DEPARTED,S70_DEPARTED,12/02/2025 08:09,12/02/2025 03:52,12/02/2025 06:29,Y-PEB-C37116C3,V-CQN180121-701380
TRLU6000081,3000257,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,16258.051014,16666.0943,No,No,No,,,,,,USLAX,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F77979C3,IN_YARD,S40_YARD,12/02/2025 09:53,12/02/2025 06:29,12/02/2025 06:29,V-CQN180121-553939,Y-PEB-F77979C3
MSCU6000005,3000258,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,27881.294203,28027.12297,No,No,No,,,,,,KRPUS,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F75378C5,IN_YARD,S40_YARD,12/02/2025 14:28,12/02/2025 06:29,12/02/2025 06:29,V-CQN180121-380951,Y-PEB-F75378C5
ONEY6000011,3000259,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,24393.005494,24822.86039,No,No,No,,,,,,SGSIN,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F30862C3,IN_YARD,S40_YARD,12/02/2025 14:16,12/02/2025 06:30,12/02/2025 06:30,V-CQN180121-764721,Y-PEB-F30862C3
MAEU6000035,3000260,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,7757.480344,8179.73331,No,No,No,,,,,,JPYOK,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F76214C2,IN_YARD,S40_YARD,12/02/2025 09:37,12/02/2025 06:30,12/02/2025 06:30,V-CQN180121-542519,Y-PEB-F76214C2
CMAU6000083,3000261,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,30913.606716,30972.56565,No,No,No,,,,,,USLAX,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F51656C6,IN_YARD,S40_YARD,12/02/2025 13:07,12/02/2025 06:30,12/02/2025 06:30,V-CQN180121-166670,Y-PEB-F51656C6
OOLU6000023,3000262,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,9142.305657,,No,No,No,,,,,,JPYOK,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F86640C4,IN_YARD,S40_YARD,12/02/2025 10:02,12/02/2025 06:31,12/02/2025 06:31,V-CQN180121-944986,Y-PEB-F86640C4
CMAU6000084,3000263,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,3677.762082,4042.59006,No,No,Yes,9,8,,,,NLRTM,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F90328C3,IN_YARD,S40_YARD,12/02/2025 11:51,12/02/2025 06:31,12/02/2025 06:31,V-CQN180121-391224,Y-PEB-F90328C3
GCXU6000085,3000264,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,9190.274876,9379.4457,No,No,No,,,,,,SGSIN,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F98740C4,IN_YARD,S40_YARD,12/02/2025 11:15,12/02/2025 06:32,12/02/2025 06:32,V-CQN180121-660894,Y-PEB-F98740C4
TRLU6000086,3000265,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,29476.724037,29922.4843,No,No,No,,,,,,CNNGB,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F98720C4,IN_YARD,S40_YARD,12/02/2025 11:50,12/02/2025 06:32,12/02/2025 06:32,V-CQN180121-387348,Y-PEB-F98720C4
TRLU6000087,3000266,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,3991.017018,4369.17124,No,No,No,,,,,,CNNGB,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F15392C6,IN_YARD,S40_YARD,12/02/2025 09:50,12/02/2025 06:32,12/02/2025 06:32,V-CQN180121-898989,Y-PEB-F15392C6
MAEU6000088,3000267,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,19274.280358,,No,No,No,,,,,,CNSHA,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F70897C4,IN_YARD,S40_YARD,12/02/2025 14:06,12/02/2025 06:33,12/02/2025 06:33,V-CQN180121-988102,Y-PEB-F70897C4
GCXU6000024,3000268,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,26803.05828,26942.45695,No,No,No,,,,,,JPYOK,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-685661,3DEPARTED,S70_DEPARTED,12/02/2025 09:26,12/02/2025 02:58,12/02/2025 06:33,Y-PEB-G32912C1,V-CQN180121-685661
GCXU6000024,3000269,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,20011.781929,,No,No,No,,,,,,SGSIN,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F83577C4,IN_YARD,S40_YARD,12/02/2025 13:58,12/02/2025 06:34,12/02/2025 06:34,V-CQN180121-114800,Y-PEB-F83577C4
MAEU6000004,3000270,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,10638.859186,10747.44889,No,No,No,,,,,,USLAX,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-289131,3DEPARTED,S70_DEPARTED,12/02/2025 08:00,12/02/2025 03:56,12/02/2025 06:34,Y-PEB-G79334C4,V-CQN180121-289131
MAEU6000004,3000271,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,15744.923343,,No,No,Yes,6,8,,,,JPYOK,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F53386C3,IN_YARD,S40_YARD,12/02/2025 09:05,12/02/2025 06:34,12/02/2025 06:34,V-CQN180121-842866,Y-PEB-F53386C3
OOLU6000089,3000272,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,31902.183102,32387.42753,No,No,No,,,,,,CNNGB,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F35974C5,IN_YARD,S40_YARD,12/02/2025 11:15,12/02/2025 06:35,12/02/2025 06:35,V-CQN180121-105621,Y-PEB-F35974C5
GCXU6000090,3000273,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,16785.194828,17045.83302,No,No,Yes,9,8,,,,SGSIN,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F14526C4,IN_YARD,S40_YARD,12/02/2025 14:41,12/02/2025 06:35,12/02/2025 06:35,V-CQN180121-428486,Y-PEB-F14526C4
CMAU6000091,3000274,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,17509.180571,17633.42329,No,No,No,,,,,,CNSHA,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F97394C6,IN_YARD,S40_YARD,12/02/2025 14:11,12/02/2025 06:36,12/02/2025 06:36,V-CQN180121-682667,Y-PEB-F97394C6
TRLU6000069,3000275,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,9806.718908,10053.11235,No,No,No,,,,,,CNNGB,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-579995,3DEPARTED,S70_DEPARTED,12/02/2025 10:08,12/02/2025 03:38,12/02/2025 06:36,Y-PEB-C46581C4,V-CQN180121-579995
TRLU6000069,3000276,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,17262.132918,17713.03545,No,No,No,,,,,,CNNGB,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F88583C2,IN_YARD,S40_YARD,12/02/2025 11:31,12/02/2025 06:36,12/02/2025 06:36,V-CQN180121-651567,Y-PEB-F88583C2
TRLU6000074,3000277,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,10528.437543,10633.33347,No,No,No,,,,,,SGSIN,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-582589,3DEPARTED,S70_DEPARTED,12/02/2025 09:36,12/02/2025 02:17,12/02/2025 06:37,Y-PEB-C25713C1,V-CQN180121-582589
TRLU6000074,3000278,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,31994.633287,32403.29835,No,No,Yes,1,5.1,,,,CNNGB,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F17280C5,IN_YARD,S40_YARD,12/02/2025 11:17,12/02/2025 06:37,12/02/2025 06:37,V-CQN180121-879930,Y-PEB-F17280C5
HLCU6000092,3000279,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,FCL,,6888.220516,7066.44167,Yes,No,No,,,,,,SGSIN,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F60265C6,IN_YARD,S40_YARD,12/02/2025 14:16,12/02/2025 06:37,12/02/2025 06:37,V-CQN180121-413048,Y-PEB-F60265C6
MSCU6000050,3000280,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,7996.137818,8220.7781,No,No,No,,,,,,SGSIN,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-295408,3DEPARTED,S70_DEPARTED,12/02/2025 08:54,12/02/2025 03:54,12/02/2025 06:38,Y-PEB-C93057C5,V-CQN180121-295408
HLCU6000093,3000281,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,20886.78744,21067.6038,No,No,No,,,,,,KRPUS,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F25226C6,IN_YARD,S40_YARD,12/02/2025 14:57,12/02/2025 06:38,12/02/2025 06:38,V-CQN180121-414985,Y-PEB-F25226C6
MSCU6000050,3000282,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,5228.965143,5321.48311,No,No,No,,,,,,USLAX,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F36084C1,IN_YARD,S40_YARD,12/02/2025 14:02,12/02/2025 06:39,12/02/2025 06:39,V-CQN180121-472724,Y-PEB-F36084C1
MSCU6000067,3000283,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,4498.716954,4682.65834,No,No,No,,,,,,KRPUS,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-949352,3DEPARTED,S70_DEPARTED,12/02/2025 08:12,12/02/2025 04:54,12/02/2025 06:39,Y-PEB-G92743C3,V-CQN180121-949352
TRLU6000094,3000284,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,13848.01529,,No,No,No,,,,,,JPYOK,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F86287C6,IN_YARD,S40_YARD,12/02/2025 12:04,12/02/2025 06:39,12/02/2025 06:39,V-CQN180121-789666,Y-PEB-F86287C6
TRLU6000074,3000285,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,5752.684698,,No,No,Yes,1,4.1,,,,NLRTM,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-353524,3DEPARTED,S70_DEPARTED,12/02/2025 09:33,12/02/2025 03:55,12/02/2025 06:40,Y-PEB-C76428C6,V-CQN180121-353524
CMAU6000026,3000286,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,2654.504847,2773.09485,No,No,No,,,,,,KRPUS,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-354415,3DEPARTED,S70_DEPARTED,12/02/2025 09:23,12/02/2025 04:52,12/02/2025 06:40,Y-PEB-F98067C5,V-CQN180121-354415
OOLU6000089,3000287,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,14953.638579,15226.70502,No,No,No,,,,,,USLAX,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-638292,3DEPARTED,S70_DEPARTED,12/02/2025 09:31,12/02/2025 03:19,12/02/2025 06:41,Y-PEB-F59961C4,V-CQN180121-638292
GCXU6000045,3000288,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,18597.670554,18939.40568,No,No,No,,,,,,INMAA,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-269170,3DEPARTED,S70_DEPARTED,12/02/2025 08:16,12/02/2025 04:32,12/02/2025 06:41,Y-PEB-C81465C1,V-CQN180121-269170
MSCU6000033,3000289,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,12174.589959,12603.70017,No,No,No,,,,,,USLAX,,,CQN180121,VS-PEB-11,TRUCK,V-CQN180121-973548,3DEPARTED,S70_DEPARTED,12/02/2025 09:39,12/02/2025 01:56,12/02/2025 06:42,Y-PEB-G82859C4,V-CQN180121-973548
CMAU6000026,3000290,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,7198.733106,7470.21669,No,No,No,,,,,,KRPUS,CQN180121,VS-PEB-11,CQN180121,VS-PEB-11,VESSEL,Y-PEB-F34036C5,IN_YARD,S40_YARD,12/02/2025 09:02,12/02/2025 06:42,12/02/2025 06:42,V-CQN180121-418402,Y-PEB-F34036C5
